,tmpid,designation,ra-hms,dec-dms,v,offset_ra,offset_dec,motion_ra,motion_dec,orbit,comment,id,linkrun,objid,date_obs,ra,dec,expnum,exptime,band,ccd,mag,nite,fakeid,date_added,obscode
569,000530,(266107) 2006 ST207      ,23 58 36.7 ,+02 43 52  ,19.3   ,5.2E   ,4.2N    ,23-    ,12-  ,  7o  ,None needed at this time.,84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3230246,2013-10-13 01:18:43,23:58:15.86,2:39:39.8,243472,90.0,z,19,21.104598999,20131012,0,2016-02-21 02:18:07,807
570,000530,(161796) 2006 VT34       ,23 57 42.9 ,+02 35 42  ,19.3   ,8.2W   ,4.0S    ,26-    ,15-  ,  9o  ,None needed at this time.,84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3230246,2013-10-13 01:18:43,23:58:15.86,2:39:39.8,243472,90.0,z,19,21.104598999,20131012,0,2016-02-21 02:18:07,807
571,000531,(266107) 2006 ST207      ,23 58 34.7 ,+02 43 36  ,19.3   ,4.8E   ,4.0N    ,23-    ,12-  ,  7o  ,None needed at this time.,84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3709046,2013-10-13 02:34:31,23:58:15.60,2:39:38.1,243508,90.0,i,19,21.4293994904,20131012,0,2016-02-21 02:18:07,807
572,000531,(161796) 2006 VT34       ,23 57 40.6 ,+02 35 22  ,19.3   ,8.7W   ,4.3S    ,26-    ,15-  ,  9o  ,None needed at this time.,84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3709046,2013-10-13 02:34:31,23:58:15.60,2:39:38.1,243508,90.0,i,19,21.4293994904,20131012,0,2016-02-21 02:18:07,807
573,000533,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3778141,2013-11-08 03:05:12,23:56:25.67,2:26:43.6,251776,90.0,r,14,21.8651008606,20131107,0,2016-02-21 02:18:07,807
574,000482,   (832) Karin           ,00 11 13.6 ,+02 52 06  ,14.6   ,0.1E   ,0.1N    ,30-    ,13-  , 34o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3165040,2013-09-30 03:35:49,0:11:13.12,2:52:00.7,239653,90.0,r,24,22.3488006592,20130929,0,2016-02-21 02:18:07,807
575,000482, (42337) 2001 YK16       ,00 11 15.2 ,+02 52 15  ,19.2   ,0.5E   ,0.2N    ,32-    ,13-  , 14o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3165040,2013-09-30 03:35:49,0:11:13.12,2:52:00.7,239653,90.0,r,24,22.3488006592,20130929,0,2016-02-21 02:18:07,807
576,000482,(147918) Chiayi          ,00 11 22.6 ,+02 55 05  ,19.8   ,2.4E   ,3.1N    ,40-    ,10-  ,  7o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3165040,2013-09-30 03:35:49,0:11:13.12,2:52:00.7,239653,90.0,r,24,22.3488006592,20130929,0,2016-02-21 02:18:07,807
577,000482, (20965) Kutafin         ,00 10 43.3 ,+02 50 54  ,17.0   ,7.5W   ,1.1S    ,38-    , 0+  , 16o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3165040,2013-09-30 03:35:49,0:11:13.12,2:52:00.7,239653,90.0,r,24,22.3488006592,20130929,0,2016-02-21 02:18:07,807
578,000483, (58234) 1993 FY50       ,00 10 32.6 ,+02 43 00  ,18.9   ,4.2E   ,1.3S    ,25-    ,12-  , 15o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,2453860,2013-10-12 02:54:49,0:10:15.61,2:44:18.3,243110,90.0,i,9,22.7476005554,20131011,0,2016-02-21 02:18:07,807
579,000484, (58234) 1993 FY50       ,00 10 32.4 ,+02 42 58  ,18.9   ,4.2E   ,1.3S    ,25-    ,12-  , 15o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,1973167,2013-10-12 03:00:52,0:10:15.60,2:44:18.0,243113,90.0,z,9,22.1931991577,20131011,0,2016-02-21 02:18:07,807
580,000485,(132885) 2002 RK149      ,00 08 59.2 ,+02 32 54  ,19.7   ,1.7W   ,1.7S    ,16-    , 0-  , 12o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3808724,2013-10-28 01:34:59,0:09:06.17,2:34:38.1,247503,90.0,r,39,23.5995998383,20131027,0,2016-02-21 02:18:07,807
581,000485, (23003) Ziminski        ,00 09 13.6 ,+02 28 14  ,19.1   ,1.9E   ,6.4S    , 9-    , 6-  , 18o  ,None needed at this time.,864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3808724,2013-10-28 01:34:59,0:09:06.17,2:34:38.1,247503,90.0,r,39,23.5995998383,20131027,0,2016-02-21 02:18:07,807
582,000223,(130371) 2000 GZ147      ,00 04 02.0 ,+01 39 16  ,19.2   ,0.8E   ,7.2N    ,21-    ,18-  , 12o  ,None needed at this time.,8a4729d8-3d64-470b-bd7f-0b0d9b3b3e93,wsdiff_S82_lon_gt_minus2,2063988,2013-10-11 02:49:18,0:03:58.90,1:32:04.0,242742,90.0,z,37,20.7178993225,20131010,0,2016-02-21 02:18:07,807
583,000223, (51590) 2001 HF14       ,00 03 25.3 ,+01 35 08  ,19.8   ,8.4W   ,3.1N    ,30-    ,11-  , 14o  ,None needed at this time.,8a4729d8-3d64-470b-bd7f-0b0d9b3b3e93,wsdiff_S82_lon_gt_minus2,2063988,2013-10-11 02:49:18,0:03:58.90,1:32:04.0,242742,90.0,z,37,20.7178993225,20131010,0,2016-02-21 02:18:07,807
584,000226,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,8a4729d8-3d64-470b-bd7f-0b0d9b3b3e93,wsdiff_S82_lon_gt_minus2,3649963,2013-10-28 01:45:05,0:02:31.15,1:26:54.0,247508,90.0,i,12,21.262298584,20131027,0,2016-02-21 02:18:07,807
585,000721,(229166) 2004 TP96       ,00 06 53.4 ,-00 14 13  ,20.0   ,8.4E   ,3.2S    ,31-    ,13-  , 10o  ,None needed at this time.,8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,991103,2013-09-30 03:53:07,0:06:19.69,-0:11:00.6,239661,90.0,r,56,22.2000007629,20130929,0,2016-02-21 02:18:07,807
586,000721,(198802) 2005 ET175      ,00 06 59.0 ,-00 11 52  ,19.4   ,9.8E   ,0.8S    ,26-    ,19-  , 11o  ,None needed at this time.,8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,991103,2013-09-30 03:53:07,0:06:19.69,-0:11:00.6,239661,90.0,r,56,22.2000007629,20130929,0,2016-02-21 02:18:07,807
587,000722, (48563) 1994 AP5        ,00 05 33.0 ,-00 12 10  ,19.2   ,0.5E   ,4.9N    ,23-    , 8-  , 14o  ,None needed at this time.,8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,3497028,2013-10-13 02:19:40,0:05:31.15,-0:17:03.7,243501,90.0,z,13,21.2477989197,20131012,0,2016-02-21 02:18:07,807
588,000722,(262005) 2006 QL63       ,00 05 09.5 ,-00 17 47  ,19.9   ,5.4W   ,0.7S    ,19-    ,17-  ,  9o  ,None needed at this time.,8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,3497028,2013-10-13 02:19:40,0:05:31.15,-0:17:03.7,243501,90.0,z,13,21.2477989197,20131012,0,2016-02-21 02:18:07,807
589,000722, (57677) 2001 UT41       ,00 05 37.7 ,-00 23 47  ,19.7   ,1.6E   ,6.7S    ,26-    ,13-  , 13o  ,None needed at this time.,8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,3497028,2013-10-13 02:19:40,0:05:31.15,-0:17:03.7,243501,90.0,z,13,21.2477989197,20131012,0,2016-02-21 02:18:07,807
590,000723, (51166) 2000 HW63       ,00 03 43.2 ,-00 27 37  ,18.6   ,6.5W   ,0.2S    , 6+    , 5+  , 15o  ,None needed at this time.,8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,3799597,2013-11-08 03:21:51,0:04:09.14,-0:27:23.3,251784,90.0,r,15,22.6468009949,20131107,0,2016-02-21 02:18:07,807
591,000404,(213495) 2002 GS37       ,23 55 33.3 ,+01 03 30  ,19.9   ,7.3W   ,0.6N    ,34-    ,19-  , 10o  ,None needed at this time.,9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3150081,2013-09-30 03:31:33,23:56:02.64,1:02:55.8,239651,90.0,r,16,22.6283988953,20130929,0,2016-02-21 02:18:07,807
592,000404,(117320) 2004 VS64       ,23 56 36.7 ,+00 57 59  ,19.8   ,8.5E   ,4.9S    ,29-    ,14-  , 14o  ,None needed at this time.,9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3150081,2013-09-30 03:31:33,23:56:02.64,1:02:55.8,239651,90.0,r,16,22.6283988953,20130929,0,2016-02-21 02:18:07,807
593,000405,(213495) 2002 GS37       ,23 55 33.2 ,+01 03 29  ,19.9   ,7.4W   ,0.6N    ,34-    ,19-  , 10o  ,None needed at this time.,9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3321285,2013-09-30 03:33:40,23:56:02.64,1:02:55.7,239652,90.0,i,16,22.1624984741,20130929,0,2016-02-21 02:18:07,807
594,000405,(117320) 2004 VS64       ,23 56 36.7 ,+00 57 59  ,19.8   ,8.5E   ,4.9S    ,29-    ,14-  , 14o  ,None needed at this time.,9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3321285,2013-09-30 03:33:40,23:56:02.64,1:02:55.7,239652,90.0,i,16,22.1624984741,20130929,0,2016-02-21 02:18:07,807
595,000407,(110264) 2001 SH248      ,23 55 22.8 ,+01 07 22  ,19.5   ,1.0E   ,9.2N    ,21-    ,22-  , 10o  ,None needed at this time.,9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3534715,2013-10-13 01:56:29,23:55:18.82,0:58:07.5,243490,90.0,i,47,22.324798584,20131012,0,2016-02-21 02:18:07,807
596,000408,(105830) 2000 SC148      ,23 54 36.1 ,+00 45 07  ,19.9   ,0.6E   ,8.0S    , 1-    ,11+  ,  9o  ,None needed at this time.,9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,2648348,2013-10-28 00:50:05,23:54:33.88,0:53:05.3,247481,90.0,r,62,22.7042007446,20131027,0,2016-02-21 02:18:07,807
597,000409,(105830) 2000 SC148      ,23 54 36.0 ,+00 45 08  ,19.9   ,0.5E   ,8.0S    , 1-    ,11+  ,  9o  ,None needed at this time.,9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,2626921,2013-10-28 00:54:07,23:54:33.87,0:53:05.2,247483,90.0,i,62,21.9735984802,20131027,0,2016-02-21 02:18:07,807
598,000426, (14964) Robertobacci    ,23 54 17.0 ,+01 32 45  ,18.6   ,6.3W   ,4.5N    ,21-    ,15-  , 17o  ,None needed at this time.,91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,3466804,2013-10-13 01:16:43,23:54:42.36,1:28:13.8,243471,90.0,z,27,20.300699234,20131012,0,2016-02-21 02:18:07,807
599,000427, (14964) Robertobacci    ,23 54 16.0 ,+01 32 34  ,18.6   ,6.5W   ,4.4N    ,21-    ,15-  , 17o  ,None needed at this time.,91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,3492151,2013-10-13 01:56:29,23:54:42.23,1:28:13.0,243490,90.0,i,27,20.7395992279,20131012,0,2016-02-21 02:18:07,807
600,000429,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,3807016,2013-11-08 02:57:04,23:53:01.00,1:17:50.6,251772,90.0,r,22,21.2990989685,20131107,0,2016-02-21 02:18:07,807
601,000522,(268374) 2005 TU164      ,23 54 09.7 ,+01 30 02  ,19.5   ,2.6W   ,6.5N    ,33-    ,10-  ,  8o  ,None needed at this time.,929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3126237,2013-09-30 03:31:33,23:54:20.17,1:23:32.4,239651,90.0,r,5,22.1830997467,20130929,0,2016-02-21 02:18:07,807
602,000523,(268374) 2005 TU164      ,23 54 09.7 ,+01 30 02  ,19.5   ,2.6W   ,6.5N    ,33-    ,10-  ,  8o  ,None needed at this time.,929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3270414,2013-09-30 03:33:40,23:54:20.16,1:23:32.2,239652,90.0,i,5,21.3945007324,20130929,0,2016-02-21 02:18:07,807
603,000524,  (9324) 1989 CH4        ,23 53 34.9 ,+01 23 17  ,18.1   ,1.0E   ,5.3N    ,28-    ,11-  , 17o  ,None needed at this time.,929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,1544184,2013-10-11 02:55:29,23:53:30.97,1:17:59.3,242745,90.0,z,4,21.1898994446,20131010,0,2016-02-21 02:18:07,807
604,000525,  (9324) 1989 CH4        ,23 52 49.3 ,+01 18 33  ,18.1   ,9.4W   ,1.0N    ,27-    ,11-  , 17o  ,None needed at this time.,929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,2227064,2013-10-12 02:22:03,23:53:26.75,1:17:30.5,243094,90.0,i,22,21.7254981995,20131011,0,2016-02-21 02:18:07,807
605,000526,         2013 RL68       ,23 53 46.1 ,+01 20 09  ,19.7   ,5.9E   ,3.1N    ,29-    ,14+  ,  4o  ,"Very desirable between 2016 Mar. 10-Apr. 9.  (170.8,+04.4,21.2)",929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3485088,2013-10-13 01:16:43,23:53:22.66,1:17:02.4,243471,90.0,z,33,21.2964992523,20131012,0,2016-02-21 02:18:07,807
606,000527,         2013 RL68       ,23 53 44.5 ,+01 20 16  ,19.7   ,5.5E   ,3.2N    ,29-    ,14+  ,  4o  ,"Very desirable between 2016 Mar. 10-Apr. 9.  (170.8,+04.4,21.2)",929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3504530,2013-10-13 01:56:29,23:53:22.54,1:17:01.6,243490,90.0,i,33,21.6931991577,20131012,0,2016-02-21 02:18:07,807
607,000604, (48008) 2001 BX67       ,23 57 05.2 ,-00 09 40  ,19.4   ,1.8E   ,1.4N    ,32-    , 9-  , 14o  ,None needed at this time.,930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,1697695,2013-10-11 02:55:29,23:56:57.78,-0:11:06.2,242745,90.0,z,59,19.8899002075,20131010,0,2016-02-21 02:18:07,807
608,000604, (44163) 1998 HH148      ,23 57 22.8 ,-00 14 08  ,19.5   ,6.2E   ,3.0S    ,31-    ,11-  , 13o  ,None needed at this time.,930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,1697695,2013-10-11 02:55:29,23:56:57.78,-0:11:06.2,242745,90.0,z,59,19.8899002075,20131010,0,2016-02-21 02:18:07,807
609,000605, (44163) 1998 HH148      ,23 56 35.6 ,-00 18 49  ,19.5   ,4.3W   ,7.2S    ,30-    ,11-  , 13o  ,None needed at this time.,930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,2420342,2013-10-12 02:52:40,23:56:52.64,-0:11:37.4,243109,90.0,z,40,19.9333992004,20131011,0,2016-02-21 02:18:07,807
610,000605, (48008) 2001 BX67       ,23 56 15.7 ,-00 13 22  ,19.4   ,9.2W   ,1.7S    ,31-    , 9-  , 14o  ,None needed at this time.,930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,2420342,2013-10-12 02:52:40,23:56:52.64,-0:11:37.4,243109,90.0,z,40,19.9333992004,20131011,0,2016-02-21 02:18:07,807
611,000606,(313435) 2002 RC3        ,23 56 54.0 ,-00 09 49  ,18.9   ,1.6E   ,2.3N    ,30-    , 0+  ,  9o  ,None needed at this time.,930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,3600283,2013-10-13 01:45:59,23:56:47.76,-0:12:06.9,243485,90.0,z,17,19.9832000732,20131012,0,2016-02-21 02:18:07,807
612,000606, (97957) 2000 QB135      ,23 57 04.2 ,-00 18 37  ,18.0   ,4.1E   ,6.5S    ,28-    , 1+  , 10o  ,None needed at this time.,930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,3600283,2013-10-13 01:45:59,23:56:47.76,-0:12:06.9,243485,90.0,z,17,19.9832000732,20131012,0,2016-02-21 02:18:07,807
613,000608,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,3795614,2013-11-08 03:13:45,23:54:55.18,-0:23:19.5,251780,90.0,r,12,20.8502998352,20131107,0,2016-02-21 02:18:07,807
614,000015,  (4646) Kwee            ,23 58 28.6 ,+01 57 39  ,16.3   ,3.9W   ,1.2S    ,33-    ,11-  , 21o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,3101276,2013-09-30 03:10:13,23:58:44.32,1:58:52.6,239641,90.0,r,13,22.8194999695,20130929,0,2016-02-21 02:18:07,807
615,000015,(328586) 2009 SQ49       ,23 59 05.3 ,+01 51 21  ,18.7   ,5.3E   ,7.5S    ,41-    , 4+  ,  7o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,3101276,2013-09-30 03:10:13,23:58:44.32,1:58:52.6,239641,90.0,r,13,22.8194999695,20130929,0,2016-02-21 02:18:07,807
616,000016,  (4646) Kwee            ,23 58 28.6 ,+01 57 39  ,16.3   ,3.9W   ,1.2S    ,33-    ,11-  , 21o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,3112624,2013-09-30 03:12:19,23:58:44.31,1:58:52.6,239642,90.0,i,13,21.4945983887,20130929,0,2016-02-21 02:18:07,807
617,000016,(328586) 2009 SQ49       ,23 59 05.3 ,+01 51 21  ,18.7   ,5.2E   ,7.5S    ,41-    , 4+  ,  7o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,3112624,2013-09-30 03:12:19,23:58:44.31,1:58:52.6,239642,90.0,i,13,21.4945983887,20130929,0,2016-02-21 02:18:07,807
618,000017, (51185) 2000 HP85       ,23 58 26.8 ,+01 48 04  ,18.8   ,6.2E   ,5.4S    ,26-    , 5-  , 15o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,2032476,2013-10-11 02:49:18,23:58:02.13,1:53:27.3,242742,90.0,z,19,21.220500946,20131010,0,2016-02-21 02:18:07,807
619,000018, (51185) 2000 HP85       ,23 57 44.7 ,+01 45 40  ,18.9   ,3.4W   ,7.3S    ,25-    , 5-  , 15o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,2432005,2013-10-12 02:56:49,23:57:58.40,1:52:58.1,243111,90.0,i,41,21.6231994629,20131011,0,2016-02-21 02:18:07,807
620,000019, (51185) 2000 HP85       ,23 57 44.6 ,+01 45 40  ,18.9   ,3.4W   ,7.3S    ,25-    , 5-  , 15o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,2505184,2013-10-12 02:58:49,23:57:58.39,1:52:58.0,243112,90.0,z,41,21.3826999664,20131011,0,2016-02-21 02:18:07,807
621,000020,(142194) 2002 RF53       ,23 58 31.3 ,+01 52 31  ,18.4   ,9.1E   ,0.0N    ,23-    , 0+  , 10o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,3463182,2013-10-13 01:56:29,23:57:54.86,1:52:30.4,243490,90.0,i,17,21.7141990662,20131012,0,2016-02-21 02:18:07,807
622,000020, (21197) 1994 PS7        ,23 58 33.5 ,+01 54 15  ,18.6   ,9.7E   ,1.7N    ,22-    ,11-  , 17o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,3463182,2013-10-13 01:56:29,23:57:54.86,1:52:30.4,243490,90.0,i,17,21.7141990662,20131012,0,2016-02-21 02:18:07,807
623,000021,(219709) 2001 XX49       ,23 57 19.8 ,+01 45 48  ,19.8   ,3.9E   ,0.1N    , 4-    , 4-  ,  9o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,2630765,2013-10-28 00:50:05,23:57:04.08,1:45:40.6,247481,90.0,r,38,22.3847007751,20131027,0,2016-02-21 02:18:07,807
624,000021, (71639) 2000 EC92       ,23 56 47.9 ,+01 52 18  ,19.1   ,4.0W   ,6.6N    ,12-    ,12-  , 14o  ,None needed at this time.,93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,2630765,2013-10-28 00:50:05,23:57:04.08,1:45:40.6,247481,90.0,r,38,22.3847007751,20131027,0,2016-02-21 02:18:07,807
625,000072, (64548) 2001 WK1        ,23 51 07.5 ,+01 49 13  ,18.9   ,5.8E   ,6.3S    ,37-    ,16-  , 13o  ,None needed at this time.,93f1b8fa-700c-4889-a683-1c17f3da82c2,wsdiff_S82_lon_gt_minus2,3286672,2013-09-30 03:08:02,23:50:44.22,1:55:29.1,239640,90.0,r,23,23.1784000397,20130929,0,2016-02-21 02:18:07,807
626,000073, (64548) 2001 WK1        ,23 51 07.2 ,+01 49 11  ,18.9   ,5.7E   ,6.3S    ,37-    ,16-  , 13o  ,None needed at this time.,93f1b8fa-700c-4889-a683-1c17f3da82c2,wsdiff_S82_lon_gt_minus2,3146383,2013-09-30 03:14:27,23:50:44.21,1:55:29.0,239643,90.0,i,23,22.9895992279,20130929,0,2016-02-21 02:18:07,807
627,000074,(110149) 2001 SP155      ,23 49 54.1 ,+01 54 27  ,19.3   ,3.4W   ,2.9N    ,26-    ,14-  ,  9o  ,None needed at this time.,93f1b8fa-700c-4889-a683-1c17f3da82c2,wsdiff_S82_lon_gt_minus2,2179952,2013-10-12 02:22:03,23:50:07.84,1:51:34.6,243094,90.0,i,4,23.0242996216,20131011,0,2016-02-21 02:18:07,807
628,000075,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,93f1b8fa-700c-4889-a683-1c17f3da82c2,wsdiff_S82_lon_gt_minus2,2621479,2013-10-28 00:50:05,23:49:24.95,1:46:47.4,247481,90.0,r,32,23.1487007141,20131027,0,2016-02-21 02:18:07,807
629,000353,(141554) 2002 GV58       ,00 11 19.9 ,+01 38 35  ,19.5   ,3.8E   ,7.3N    ,29-    ,20-  ,  9o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2521424,2013-10-12 02:54:49,0:11:04.70,1:31:15.6,243110,90.0,i,53,21.4324989319,20131011,0,2016-02-21 02:18:07,807
630,000354,(141554) 2002 GV58       ,00 11 19.7 ,+01 38 33  ,19.5   ,3.7E   ,7.3N    ,29-    ,20-  ,  9o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2063735,2013-10-12 03:00:52,0:11:04.68,1:31:15.4,243113,90.0,z,53,20.9351005554,20131011,0,2016-02-21 02:18:07,807
631,000355,(137360) 1999 TF114      ,00 11 12.2 ,+01 34 10  ,18.2   ,3.0E   ,3.4N    ,35-    , 3-  ,  9o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2665810,2013-10-13 02:09:40,0:11:00.27,1:30:46.8,243496,90.0,z,30,21.0164985657,20131012,0,2016-02-21 02:18:07,807
632,000355,(141554) 2002 GV58       ,00 10 36.5 ,+01 30 46  ,19.6   ,5.9W   ,0.0S    ,28-    ,19-  ,  9o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2665810,2013-10-13 02:09:40,0:11:00.27,1:30:46.8,243496,90.0,z,30,21.0164985657,20131012,0,2016-02-21 02:18:07,807
633,000355,(376084) Annettepeter    ,00 10 52.9 ,+01 23 24  ,19.9   ,1.8W   ,7.4S    ,37-    , 6-  ,  6o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2665810,2013-10-13 02:09:40,0:11:00.27,1:30:46.8,243496,90.0,z,30,21.0164985657,20131012,0,2016-02-21 02:18:07,807
634,000356,(137360) 1999 TF114      ,00 11 10.7 ,+01 34 08  ,18.2   ,2.6E   ,3.4N    ,35-    , 3-  ,  9o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,3683026,2013-10-13 02:46:38,0:11:00.14,1:30:46.0,243514,90.0,i,30,21.3709983826,20131012,0,2016-02-21 02:18:07,807
635,000356,(141554) 2002 GV58       ,00 10 35.3 ,+01 30 34  ,19.6   ,6.2W   ,0.2S    ,28-    ,19-  ,  9o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,3683026,2013-10-13 02:46:38,0:11:00.14,1:30:46.0,243514,90.0,i,30,21.3709983826,20131012,0,2016-02-21 02:18:07,807
636,000356,(376084) Annettepeter    ,00 10 51.3 ,+01 23 20  ,19.9   ,2.2W   ,7.4S    ,37-    , 6-  ,  6o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,3683026,2013-10-13 02:46:38,0:11:00.14,1:30:46.0,243514,90.0,i,30,21.3709983826,20131012,0,2016-02-21 02:18:07,807
637,000357, (23291) 2000 YB128      ,00 10 09.0 ,+01 18 37  ,18.7   ,3.2E   ,5.2S    , 7-    , 2+  , 13o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,3801674,2013-10-28 01:43:05,0:09:56.28,1:23:49.2,247507,90.0,r,8,21.6807994843,20131027,0,2016-02-21 02:18:07,807
638,000357,(241702) 2000 SQ231      ,00 10 18.8 ,+01 19 58  ,19.8   ,5.6E   ,3.8S    ,31-    ,12+  ,  8o  ,None needed at this time.,949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,3801674,2013-10-28 01:43:05,0:09:56.28,1:23:49.2,247507,90.0,r,8,21.6807994843,20131027,0,2016-02-21 02:18:07,807
