id,linkrun,chisq,ndof,a,e,i,aop,node,peri_jd,peri_date,epoch_jd,mean_anomaly,period,period_err,a_err,e_err,i_err,aop_err,node_err,peri_err,lat0,lon0,xBary,yBary,zBary,abg_a,abg_b,abg_g,abg_adot,abg_bdot,abg_gdot,abg_a_err,abg_b_err,abg_g_err,abg_adot_err,abg_bdot_err,abg_gdot_err
4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,4.86,11,64.85,0.5098,24.039,295.95,358.422,2445339.5,30319.504437061492,2456565.65,21.201321838407004,522.231,289.998,24.01,0.2875,0.5413,19.47,0.023,476.04,0.0075,-0.0145,-0.1332,0.0076,-0.9927,1.5758756831766004e-05,7.458708723579851e-06,0.025962118175336328,0.02617656214826153,0.011656416796864988,0.010806091131343419,6.1292892152325966e-07,4.0636631896135602e-07,9.6337278906423221e-05,0.00061975781008952126,1.0232159403426095e-05,0.0079638747939341243
c81b7c63-4704-47c2-84b8-c7025d8afc3a,wsdiff_S82_lon_gt_minus2,3.88,5,60.994,0.2152,0.3454,204.17,251.05,2490856.8,75836.80455988273,2456565.65,289.00116917599689,476.35,359.018,30.65,0.8943,0.0181,55.2,8.978,48226.32,0.0058,-0.0112,-0.1299,0.0059,-0.9932,1.2752453361039669e-05,1.5549834234399634e-07,0.017106982492720114,0.013792098591290894,-2.5831491032495098e-05,-0.0030492972229816595,1.2296113962672282e-06,5.6608554105980871e-07,0.00014972167481423556,0.00093560694380232922,1.3610224776208849e-05,0.012700231130799282
ce198e98-70d5-407c-9107-5c0feecea692,wsdiff_S82_lon_gt_minus2,3.5,7,53.38,0.3049,3.2227,87.85,190.268,2436209.88,21189.88483946398,2456565.66,51.476649642498721,390.007,237.659,21.69,0.7885,0.2975,39.16,0.655,7593.94,0.0071,0.0547,-0.0644,0.0072,-0.9995,1.4646348132956063e-05,-1.3813448840251721e-06,0.021651128858942055,0.020050711960470688,-0.0011206553999758538,0.005914859505249387,1.5929847596122374e-06,5.5566296690653834e-07,0.00028157827196024159,0.0017869745750233275,1.4573244484517262e-05,0.01601810822334479
af64412a-ee6c-4121-923f-cefa78b65617,wsdiff_S82_lon_gt_minus2,1.6,7,57.576,0.4027,24.2371,81.97,186.388,2435776.4,20756.40374680003,2456577.62,46.959532206552026,436.878,313.02,27.5,0.5365,0.8325,4.08,0.204,9678.48,0.0416,0.0145,-0.3048,0.0396,-0.9492,1.2555710230361325e-05,-5.864199228050021e-06,0.020791891884022612,0.016943367731900343,-0.007570069479398686,0.0074607029487199885,6.1511508153107379e-07,3.6141419395113792e-07,9.8995319752318857e-05,0.00058055553625025597,2.1988771177440601e-05,0.010195108421844843
6aeaf41d-931b-4ff5-9b1d-a88366dab038,wsdiff_S82_lon_gt_minus2,5.21,7,59.5,0.3672,36.7085,91.94,358.362,2479318.87,64298.87023746222,2456565.65,311.10583961752775,458.966,293.872,25.4,0.4646,1.0906,5.84,0.061,10603.82,0.0205,-0.004,-0.1227,0.0205,-0.9939,1.1210491389915433e-05,8.11667365889762e-06,0.019807351383346286,0.013901313716220047,0.010374004910957926,-0.006402863604055671,8.0644734160676413e-07,5.0313729545654131e-07,8.2298934211212895e-05,0.00052725925095770598,9.3916933464398494e-06,0.0079875471706754003
0fe38994-23cb-4121-aa2c-3f72ab17fbf9,wsdiff_S82_lon_gt_minus2,1.99,6,36.713,0.204,56.2741,122.84,182.506,2448004.49,32984.491050574,2456565.63,37.956829589800719,222.452,28.199,3.1,0.2328,1.9939,52.99,0.066,5973.87,0.0232,0.0258,-0.0928,0.0232,-0.9971,1.0759156315275558e-05,-1.5481616757392204e-05,0.032728666792101034,0.021504037297535986,-0.032174751839145664,0.005751586604629795,9.4852997156847958e-07,5.0340702913804901e-07,0.00024730592358871372,0.0015702174327843687,3.8700973443731241e-05,0.010366706788861519
ab025d10-15c1-4362-a5e1-993540f80d5f,wsdiff_S82_lon_gt_minus2,2.92,5,39.779,0.2598,2.4818,237.81,209.471,2471422.11,56402.11266828189,2456565.65,301.59677627959877,250.884,172.401,18.22,0.65,0.1501,20.07,1.975,11753.96,0.0221,-0.0082,-0.1269,0.0221,-0.9933,1.6433904693295664e-05,-4.2446324955484354e-07,0.028014369698664464,0.029191328141379654,-0.001092573182087815,-0.007608917906613381,1.3889408768497809e-06,5.8545398900315817e-07,0.00031777281196931749,0.0020096348039598741,2.4325120760811661e-05,0.018415139780836573
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,2.29,9,35.22,0.0698,48.3123,3.08,179.564,2419264.69,4244.692278028,2456565.65,176.00749218514821,209.018,15.92,1.79,0.1229,4.1159,629.21,0.041,132957.32,0.0054,-0.0159,-0.1345,0.0055,-0.9926,1.0462021860439942e-05,-1.1516496659216903e-05,0.027261687903243487,0.017914029997114694,-0.020113345407266878,5.544656169314947e-05,1.5533528228731429e-06,5.2670329382391938e-07,0.0003922900506867315,0.0024830751287083772,3.7315525994648463e-05,0.022389410237265265
c4af49b7-bb92-4c6b-9b00-e208369b07f0,wsdiff_S82_lon_gt_minus2,4.03,7,57.367,0.2306,43.8173,94.96,357.305,2485475.93,70455.92537998036,2456577.6,294.40515910159172,434.508,310.273,27.31,0.8951,1.7744,18.82,0.134,31480.15,0.0374,-0.0148,-0.3321,0.0353,-0.9402,8.959713322453444e-06,9.156121854693843e-06,0.01858782031268242,0.011336192030698139,0.010890964262035972,-0.0037161213307123197,7.1230037038454439e-07,4.1308593001938785e-07,0.00010447094214415301,0.00062237923774593259,1.2879246936265845e-05,0.014174003009004378
2788af3f-8f34-483c-bf20-24f03dad07f8,wsdiff_S82_lon_gt_minus2,1.55,3,39.401,0.2338,0.3026,13.67,75.731,2471630.33,56610.3325747503,2456565.66,299.92449831736792,247.319,184.93,19.64,0.7451,0.0089,27.55,5.316,14465.05,-0.0052,0.0528,-0.0663,-0.0051,-0.9994,1.6533825172839847e-05,-2.752732234941902e-07,0.028019752498101885,0.02929246124857525,4.507718633983592e-05,-0.00678857777081329,1.7744694279564815e-06,6.0936128265571054e-07,0.000436426558367141,0.0027826875461039813,1.4426693885252335e-05,0.020951245760784921
364b474c-ab32-451c-bc57-5fa882fc024a,wsdiff_S82_lon_gt_minus2,0.1,1,42.931,0.3248,24.0471,266.8,169.489,2468605.45,53585.45105058793,2456546.79,317.7195833927866,281.29,115.035,11.7,0.2708,1.6541,9.51,0.793,3450.04,-0.0804,-0.0013,0.2015,-0.0792,-0.984,1.5911494067434545e-05,-6.977200107354497e-06,0.0289249911046621,0.029089705940149313,-0.012721780737042282,-0.009047269601206219,1.4760268522537244e-06,7.1754724488398357e-07,0.00036834178691561465,0.0023479469974016782,1.4470952930548669e-05,0.0072932203025608535
b5226694-e1d4-43f1-bb99-13f71eb388ae,wsdiff_S82_lon_gt_minus2,0.62,3,54.038,0.3021,8.9685,286.94,191.86,2491295.1,76275.09696180513,2456565.65,273.77391660686214,397.241,351.949,31.92,0.7692,0.4823,99.41,0.697,63393.73,0.0349,-0.0146,-0.1332,0.0348,-0.9921,1.211075324721165e-05,-1.8837618379644023e-06,0.01762325196120095,0.013282292996516547,-0.0020427272412647138,-0.004183791309388874,8.1562951905822897e-07,5.0288278423606946e-07,0.00010409456227173233,0.00068642065404636891,1.6866887731035116e-05,0.01450026946326172
dd15383e-6cea-48fe-bb2a-881ec39c82f7,wsdiff_S82_lon_gt_minus2,0.95,3,68.542,0.4596,18.8919,2.93,5.609,2457806.75,42786.7470785561,2456565.66,357.84293364814289,567.457,144.268,11.62,0.1145,0.6188,57.8,0.121,10875.97,-0.021,0.0359,-0.0832,-0.0209,-0.998,1.863244693075863e-05,6.256488663845566e-06,0.027684394178525994,0.032626466263630666,0.011141691116022527,-0.0013210121391273022,9.973855823617669e-07,6.2863638417929396e-07,0.00016757863599087196,0.0010747374494523871,2.6752309259211299e-05,0.011219712739285024
d250dcc4-0146-4397-8940-ab0bfa23ba7d,wsdiff_S82_lon_gt_minus2,0.74,7,62.49,0.1768,13.8817,191.12,181.344,2461263.24,46243.23989992263,2456565.65,350.62093573878178,493.982,96.319,8.12,0.2221,0.5073,211.59,0.092,72196.83,0.0105,-0.0211,-0.1397,0.0105,-0.9918,1.478016964440944e-05,-3.699898036853197e-06,0.019736826142800045,0.018143134259565995,-0.0044794488291315425,-0.0007125190086429649,7.0245117110728906e-07,4.4084690265884146e-07,9.8760556161634443e-05,0.0006370204910255648,1.1316170595644957e-05,0.010945276478614692
7f2647a2-94f5-43fa-8bb2-78ea9b7bad4c,wsdiff_S82_lon_gt_minus2,0.39,1,44.493,0.3366,3.607,116.5,342.113,2474684.81,59664.81123327464,2456565.65,299.78709873716917,296.786,227.494,22.74,0.5599,0.2016,30.05,0.997,14215.22,0.0193,-0.0126,-0.1313,0.0192,-0.9928,1.4949194066447842e-05,1.1244956207014197e-06,0.0245806364668781,0.023223969701575628,0.0014038984054092546,-0.00825067778028816,1.255787804196041e-06,6.2822367426975912e-07,0.00023021940999346408,0.0014391608445027781,1.6966795867545068e-05,0.014030049458024867
4695770e-b4df-4996-8210-500f331db63b,wsdiff_S82_lon_gt_minus2,0.23,3,42.297,0.1204,6.2924,310.0,136.514,2476815.6,61795.60269346181,2456569.73,287.41260653029337,275.087,119.834,12.28,0.8288,0.1651,20.65,1.429,22671.91,-0.0777,-0.0028,-0.1906,-0.0761,-0.9791,1.5710470275913372e-05,-1.242395242130605e-06,0.02476578382872808,0.02421670679549154,-0.001943640508184589,-0.0030048186718736334,1.0630384220925755e-06,4.803738972179481e-07,0.0002298378699492014,0.0014384361913248708,6.2654491396614629e-05,0.019783354103738264
eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,1.27,5,38.345,0.2182,44.1275,271.29,180.996,2472988.13,57968.12958643818,2456565.65,291.7861438864478,237.444,181.07,19.49,0.8998,8.5128,58.83,0.414,22086.51,0.0239,-0.01,-0.1287,0.0238,-0.993,1.1869610927541485e-05,-1.1480676022335106e-05,0.027795344357524596,0.020489083697472533,-0.019877411087063555,-0.006384114831360735,3.4996745411824344e-06,5.0391007085554812e-07,0.0009847515621726863,0.0060242538137522421,5.0378291789355723e-05,0.026067997619216073
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,1.72,11,38.487,0.0338,1.8264,191.4,285.208,2483600.06,68580.06336777937,2456565.63,248.32808479810922,238.764,53.355,5.73,0.6645,0.0047,742.41,0.581,183233.21,0.0318,0.0217,-0.0969,0.0318,-0.9964,1.575373218622332e-05,2.5101658310459795e-07,0.02631042439008703,0.026292848395008624,0.00020298656908434532,-0.0008812231833270862,1.2422761663388626e-06,5.0234445719751988e-07,0.00029532719116686517,0.0018990584484768337,3.1000562531189308e-05,0.020988958972186233
684d6af0-af80-4e9a-973f-07568c68be76,wsdiff_S82_lon_gt_minus2,0.11,1,55.755,0.1254,0.5361,110.57,211.677,2444383.05,29363.048114869278,2456565.65,28.860885825613746,416.318,37.069,3.31,0.6546,0.0423,498.03,2.881,155045.97,0.0051,-0.0182,-0.1369,0.0052,-0.9922,1.4765675267509196e-05,-2.2850644262217806e-07,0.02045676916005914,0.019106293789185057,-0.00015050453733568035,0.001253046989018044,1.3624018833086709e-06,6.0988594583615792e-07,0.0002220437796134275,0.0014163945968155094,1.0477104856631953e-05,0.02208632035005267
c6a04456-16d5-4601-8163-cf15b5f8ad98,wsdiff_S82_lon_gt_minus2,3.21,7,52.727,0.459,3.5212,44.5,212.228,2437724.99,22704.994793708902,2456565.63,48.532853952759027,382.873,281.569,25.85,0.4806,0.1429,5.85,1.541,9072.48,0.0347,-0.0263,-0.1445,0.0345,-0.9906,1.3924173256691569e-05,-1.3378091710969284e-06,0.02223275182861364,0.01962186889986272,-0.001009263365338929,0.009669170212110162,9.0761939668370208e-07,4.5757143832258367e-07,0.00015218628954799534,0.00095015688846612496,1.79385820170317e-05,0.010607853127490624
d281ce40-5abd-4f0f-8d71-f8bbf10d6683,wsdiff_S82_lon_gt_minus2,1.34,7,34.648,0.1091,1.2702,175.74,268.829,2471243.54,56223.537440160755,2456565.63,289.01775244968621,203.943,163.25,18.49,1.286,0.004,137.85,2.977,34354.48,0.0228,0.0201,-0.0985,0.0228,-0.9965,1.752100647709355e-05,-2.616522396536683e-08,0.03048266361658081,0.033164246635229544,-2.734291648730594e-05,-0.0036447722540966444,3.8592302095833279e-06,5.0433539446746779e-07,0.0011784421040758827,0.0073377212341966033,4.225656253600188e-05,0.041269021531995534
949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,1.11,5,44.868,0.1675,0.3961,14.71,317.143,2449688.42,34668.42299818015,2456577.62,22.608044424009766,300.539,117.121,11.66,0.4732,0.0337,352.67,5.084,72242.58,0.0051,0.0549,-0.2662,0.0051,-0.9616,1.7087671456822388e-05,1.1972113227160214e-07,0.02687619703050209,0.029249207042859094,0.00014012781172033356,0.0020468984350065357,3.3365129514496667e-06,3.7017492892017797e-07,0.00089381053052749399,0.0051772974103316367,2.2694763264381267e-05,0.02794065847000167
faee5192-a7ce-4195-a2e3-78a2e41ff54a,wsdiff_S82_lon_gt_minus2,1.42,5,35.86,0.1645,4.5538,285.5,340.453,2439585.84,24565.838770126924,2456565.65,77.984304216343801,214.744,78.276,8.71,1.6528,0.8694,57.27,4.481,24177.21,0.0311,0.0464,-0.0725,0.0312,-0.9985,1.6573161662372276e-05,7.615819963298503e-07,0.02890679471777776,0.030090288512091924,0.002212694752436557,0.0049643400206406,3.837793728786659e-06,5.0494731859450992e-07,0.0010927792252463013,0.0069553209002982241,6.912364685030659e-05,0.050560620351370628
bf7bd051-c0f1-498d-b552-b3d1f76185e6,wsdiff_S82_lon_gt_minus2,2.81,7,61.218,0.452,4.2497,117.4,352.294,2482075.43,67055.42633857299,2456565.66,307.47346255915539,478.986,338.438,28.84,0.3714,0.1413,18.89,0.402,12100.6,0.0156,0.0724,-0.0468,0.0157,-1.0004,1.257413968087452e-05,8.601063407785314e-07,0.018385576839013335,0.014520879626296274,0.0010583815037108239,-0.007226531230563992,8.3462482056455768e-07,4.9898159457807145e-07,7.8483698932578643e-05,0.000502385909914192,9.0554652691099509e-06,0.0064466310783859509
ef3446da-7453-4a91-88f6-fa369d844725,wsdiff_S82_lon_gt_minus2,0.31,3,49.025,0.339,1.035,274.94,194.813,2480146.82,65126.82291319501,2456565.66,292.24644753461831,343.264,267.252,25.45,0.5487,0.0843,46.74,1.005,21022.94,0.0039,0.0445,-0.0747,0.004,-0.9988,1.3577128241711205e-05,-4.0211992092409725e-07,0.021186283286833543,0.018191510457727898,-0.0003207948910526557,-0.006579619320485225,1.284944391339109e-06,6.065495585400892e-07,0.00020176436954300294,0.0012746290041447932,1.361403120039557e-05,0.011944263338447791
4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,0.07,1,31.95,0.3838,131.2927,54.64,182.645,2441712.61,26692.610791489482,2456565.65,81.116150667396397,180.594,80.288,9.47,0.2085,2.4212,34.95,0.093,11608.98,0.0222,0.0635,-0.0555,0.0223,-0.9999,-9.8831693411315e-06,-1.1200953250070253e-05,0.029744168636756548,-0.0185914413783406,-0.021188696165991835,0.011452612170521334,1.1530219430552146e-06,6.8082836254702158e-07,0.00024919211796959543,0.0015983753471343928,3.9180047094811091e-05,0.010155694899751889
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,2.0,11,42.205,0.1337,5.9397,75.01,356.867,2472775.12,57755.12073521642,2456565.65,301.6941548334886,274.19,69.036,7.08,0.443,0.2073,35.96,0.089,811.25,0.0048,-0.0134,-0.1321,0.0048,-0.9929,1.6247472094725565e-05,1.6436060401724082e-06,0.025738958184446308,0.025997884486412846,0.002704051758564625,-0.003289171101846768,6.709692845269109e-07,3.9547745153803126e-07,0.00013231982131508123,0.00085544987537275322,7.7056988765384295e-06,0.011191706494169919
2635a486-2a29-4090-a159-26f55787de2e,wsdiff_S82_lon_gt_minus2,1.25,7,42.754,0.4802,3.4616,275.02,329.425,2440157.41,25137.408640159294,2456565.65,57.888347606133102,279.554,197.671,20.15,0.4322,0.1105,14.76,1.031,8820.66,0.0305,-0.0226,-0.1412,0.0303,-0.9912,1.4259261694747968e-05,9.333825109228208e-07,0.024947210644714366,0.021910988190091706,0.0011446021409607966,0.011876028588247373,8.3056700116337506e-07,4.2698673543768771e-07,0.00015345106934827333,0.00097836743064641908,1.7346407920268689e-05,0.012589550605215723
f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2.27,5,42.066,0.1573,29.9091,276.82,1.014,2437778.21,22758.211003127042,2456565.65,67.91380928067673,272.838,178.035,18.3,3.0875,25.0378,491.63,2.144,43859.07,0.022,0.0534,-0.0655,0.0221,-0.9992,1.3135224447344888e-05,7.846781367412546e-06,0.025288773510118386,0.02178481003934066,0.012515127531606081,0.003863953016887495,1.3760945791849968e-05,5.0504134526621651e-07,0.0035150829168260071,0.021971446963250433,6.6922727387937853e-05,0.080062204353078786
